date,suburb,property_type,bedrooms,bathrooms,average_rent
2023-01-01,Canning Vale,Townhouse,4,1,656
2023-01-01,Canning Vale,Townhouse,4,2,721
2023-01-01,Canning Vale,Townhouse,4,3,787
2023-01-01,Canning Vale,Townhouse,5,1,741
2023-01-01,Canning Vale,Townhouse,5,2,815
2023-01-01,Canning Vale,Townhouse,5,3,889
2023-01-01,Canning Vale,Apartment,1,1,357
2023-01-01,Canning Vale,Apartment,2,1,449
2023-01-01,Canning Vale,Apartment,2,2,494
2023-01-01,Canning Vale,Apartment,3,1,510
2023-01-01,Canning Vale,Apartment,3,2,561
2023-01-01,Canning Vale,Apartment,3,3,612
2023-04-01,Canning Vale,House,1,1,441
2023-04-01,Canning Vale,House,2,1,554
2023-04-01,Canning Vale,House,2,2,610
2023-04-01,Canning Vale,House,3,1,630
2023-04-01,Canning Vale,House,3,2,693
2023-04-01,Canning Vale,House,3,3,756
2023-04-01,Canning Vale,House,4,1,724
2023-04-01,Canning Vale,House,4,2,797
2023-04-01,Canning Vale,House,4,3,869
2023-04-01,Canning Vale,House,5,1,819
2023-04-01,Canning Vale,House,5,2,901
2023-04-01,Canning Vale,House,5,3,983
2023-04-01,Canning Vale,Townhouse,1,1,419
2023-04-01,Canning Vale,Townhouse,2,1,527
2023-04-01,Canning Vale,Townhouse,2,2,579
2023-04-01,Canning Vale,Townhouse,3,1,598
2023-04-01,Canning Vale,Townhouse,3,2,658
2023-04-01,Canning Vale,Townhouse,3,3,718
2023-04-01,Canning Vale,Townhouse,4,1,688
2023-04-01,Canning Vale,Townhouse,4,2,757
2023-04-01,Canning Vale,Townhouse,4,3,826
2023-04-01,Canning Vale,Townhouse,5,1,778
2023-04-01,Canning Vale,Townhouse,5,2,856
2023-04-01,Canning Vale,Townhouse,5,3,934
2023-04-01,Canning Vale,Apartment,1,1,375
2023-04-01,Canning Vale,Apartment,2,1,471
2023-04-01,Canning Vale,Apartment,2,2,518
2023-04-01,Canning Vale,Apartment,3,1,536
2023-04-01,Canning Vale,Apartment,3,2,589
2023-04-01,Canning Vale,Apartment,3,3,643
2023-07-01,Canning Vale,House,1,1,441
2023-07-01,Canning Vale,House,2,1,554
2023-07-01,Canning Vale,House,2,2,610
2023-07-01,Canning Vale,House,3,1,630
2023-07-01,Canning Vale,House,3,2,693
2023-07-01,Canning Vale,House,3,3,756
2023-07-01,Canning Vale,House,4,1,724
2023-07-01,Canning Vale,House,4,2,797
2023-07-01,Canning Vale,House,4,3,869
2023-07-01,Canning Vale,House,5,1,819
2023-07-01,Canning Vale,House,5,2,901
2023-07-01,Canning Vale,House,5,3,983
2023-07-01,Canning Vale,Townhouse,1,1,419
2023-07-01,Canning Vale,Townhouse,2,1,527
2023-07-01,Canning Vale,Townhouse,2,2,579
2023-07-01,Canning Vale,Townhouse,3,1,598
2023-07-01,Canning Vale,Townhouse,3,2,658
2023-07-01,Canning Vale,Townhouse,3,3,718
2023-07-01,Canning Vale,Townhouse,4,1,688
2023-07-01,Canning Vale,Townhouse,4,2,757
2023-07-01,Canning Vale,Townhouse,4,3,826
2023-07-01,Canning Vale,Townhouse,5,1,778
2023-07-01,Canning Vale,Townhouse,5,2,856
2023-07-01,Canning Vale,Townhouse,5,3,934
2023-07-01,Canning Vale,Apartment,1,1,375
2023-07-01,Canning Vale,Apartment,2,1,471
2023-07-01,Canning Vale,Apartment,2,2,518
2023-07-01,Canning Vale,Apartment,3,1,536
2023-07-01,Canning Vale,Apartment,3,2,589
2023-07-01,Canning Vale,Apartment,3,3,643
2023-10-01,Canning Vale,House,1,1,434
2023-10-01,Canning Vale,House,2,1,546
2023-10-01,Canning Vale,House,2,2,600
2023-10-01,Canning Vale,House,3,1,620
2023-10-01,Canning Vale,House,3,2,682
2023-10-01,Canning Vale,House,3,3,744
2023-10-01,Canning Vale,House,4,1,713
2023-10-01,Canning Vale,House,4,2,784
2023-10-01,Canning Vale,House,4,3,856
2023-10-01,Canning Vale,House,5,1,806
2023-10-01,Canning Vale,House,5,2,887
2023-10-01,Canning Vale,House,5,3,967
2023-10-01,Canning Vale,Townhouse,1,1,412
2023-10-01,Canning Vale,Townhouse,2,1,518
2023-10-01,Canning Vale,Townhouse,2,2,570
2023-10-01,Canning Vale,Townhouse,3,1,589
2023-10-01,Canning Vale,Townhouse,3,2,648
2023-10-01,Canning Vale,Townhouse,3,3,707
2023-10-01,Canning Vale,Townhouse,4,1,677
2023-10-01,Canning Vale,Townhouse,4,2,745
2023-10-01,Canning Vale,Townhouse,4,3,813
2023-10-01,Canning Vale,Townhouse,5,1,766
2023-10-01,Canning Vale,Townhouse,5,2,842
2023-10-01,Canning Vale,Townhouse,5,3,919
2023-10-01,Canning Vale,Apartment,1,1,369
2023-10-01,Canning Vale,Apartment,2,1,464
2023-10-01,Canning Vale,Apartment,2,2,510
2023-10-01,Canning Vale,Apartment,3,1,527
2023-10-01,Canning Vale,Apartment,3,2,580
2023-10-01,Canning Vale,Apartment,3,3,632
2024-01-01,Canning Vale,House,1,1,441
2024-01-01,Canning Vale,House,2,1,554
2024-01-01,Canning Vale,House,2,2,610
2024-01-01,Canning Vale,House,3,1,630
2024-01-01,Canning Vale,House,3,2,693
2024-01-01,Canning Vale,House,3,3,756
2024-01-01,Canning Vale,House,4,1,724
2024-01-01,Canning Vale,House,4,2,797
2024-01-01,Canning Vale,House,4,3,869
2024-01-01,Canning Vale,House,5,1,819
2024-01-01,Canning Vale,House,5,2,901
2024-01-01,Canning Vale,House,5,3,983
2024-01-01,Canning Vale,Townhouse,1,1,419
2024-01-01,Canning Vale,Townhouse,2,1,527
2024-01-01,Canning Vale,Townhouse,2,2,579
2024-01-01,Canning Vale,Townhouse,3,1,598
2024-01-01,Canning Vale,Townhouse,3,2,658
2024-01-01,Canning Vale,Townhouse,3,3,718
2024-01-01,Canning Vale,Townhouse,4,1,688
2024-01-01,Canning Vale,Townhouse,4,2,757
2024-01-01,Canning Vale,Townhouse,4,3,826
2024-01-01,Canning Vale,Townhouse,5,1,778
2024-01-01,Canning Vale,Townhouse,5,2,856
2024-01-01,Canning Vale,Townhouse,5,3,934
2024-01-01,Canning Vale,Apartment,1,1,375
2024-01-01,Canning Vale,Apartment,2,1,471
2024-01-01,Canning Vale,Apartment,2,2,518
2024-01-01,Canning Vale,Apartment,3,1,536
2024-01-01,Canning Vale,Apartment,3,2,589
2024-01-01,Canning Vale,Apartment,3,3,643
2024-04-01,Canning Vale,House,1,1,455
2024-04-01,Canning Vale,House,2,1,572
2024-04-01,Canning Vale,House,2,2,629
2024-04-01,Canning Vale,House,3,1,650
2024-04-01,Canning Vale,House,3,2,715
2024-04-01,Canning Vale,House,3,3,780
2024-04-01,Canning Vale,House,4,1,747
2024-04-01,Canning Vale,House,4,2,822
2024-04-01,Canning Vale,House,4,3,897
2024-04-01,Canning Vale,House,5,1,845
2024-04-01,Canning Vale,House,5,2,930
2024-04-01,Canning Vale,House,5,3,1014
2024-04-01,Canning Vale,Townhouse,1,1,432
2024-04-01,Canning Vale,Townhouse,2,1,543
2024-04-01,Canning Vale,Townhouse,2,2,598
2024-04-01,Canning Vale,Townhouse,3,1,618
2024-04-01,Canning Vale,Townhouse,3,2,679
2024-04-01,Canning Vale,Townhouse,3,3,741
2024-04-01,Canning Vale,Townhouse,4,1,710
2024-04-01,Canning Vale,Townhouse,4,2,781
2024-04-01,Canning Vale,Townhouse,4,3,852
2024-04-01,Canning Vale,Townhouse,5,1,803
2024-04-01,Canning Vale,Townhouse,5,2,883
2024-04-01,Canning Vale,Townhouse,5,3,963
2024-04-01,Canning Vale,Apartment,1,1,387
2024-04-01,Canning Vale,Apartment,2,1,486
2024-04-01,Canning Vale,Apartment,2,2,535
2024-04-01,Canning Vale,Apartment,3,1,552
2024-04-01,Canning Vale,Apartment,3,2,608
2024-04-01,Canning Vale,Apartment,3,3,663
2024-07-01,Canning Vale,House,1,1,448
2024-07-01,Canning Vale,House,2,1,563
2024-07-01,Canning Vale,House,2,2,620
2024-07-01,Canning Vale,House,3,1,640
2024-07-01,Canning Vale,House,3,2,704
2024-07-01,Canning Vale,House,3,3,768
2024-07-01,Canning Vale,House,4,1,736
2024-07-01,Canning Vale,House,4,2,810
2024-07-01,Canning Vale,House,4,3,883
2024-07-01,Canning Vale,House,5,1,832
2024-07-01,Canning Vale,House,5,2,915
2024-07-01,Canning Vale,House,5,3,998
2024-07-01,Canning Vale,Townhouse,1,1,426
2024-07-01,Canning Vale,Townhouse,2,1,535
2024-07-01,Canning Vale,Townhouse,2,2,589
2024-07-01,Canning Vale,Townhouse,3,1,608
2024-07-01,Canning Vale,Townhouse,3,2,669
2024-07-01,Canning Vale,Townhouse,3,3,730
2024-07-01,Canning Vale,Townhouse,4,1,699
2024-07-01,Canning Vale,Townhouse,4,2,769
2024-07-01,Canning Vale,Townhouse,4,3,839
2024-07-01,Canning Vale,Townhouse,5,1,790
2024-07-01,Canning Vale,Townhouse,5,2,869
2024-07-01,Canning Vale,Townhouse,5,3,948
2024-07-01,Canning Vale,Apartment,1,1,381
2024-07-01,Canning Vale,Apartment,2,1,479
2024-07-01,Canning Vale,Apartment,2,2,527
2024-07-01,Canning Vale,Apartment,3,1,544
2024-07-01,Canning Vale,Apartment,3,2,598
2024-07-01,Canning Vale,Apartment,3,3,653
2024-10-01,Canning Vale,House,1,1,441
2024-10-01,Canning Vale,House,2,1,554
2024-10-01,Canning Vale,House,2,2,610
2024-10-01,Canning Vale,House,3,1,630
2024-10-01,Canning Vale,House,3,2,693
2024-10-01,Canning Vale,House,3,3,756
2024-10-01,Canning Vale,House,4,1,724
2024-10-01,Canning Vale,House,4,2,797
2024-10-01,Canning Vale,House,4,3,869
2024-10-01,Canning Vale,House,5,1,819
2024-10-01,Canning Vale,House,5,2,901
2024-10-01,Canning Vale,House,5,3,983
2024-10-01,Canning Vale,Townhouse,1,1,419
2024-10-01,Canning Vale,Townhouse,2,1,527
2024-10-01,Canning Vale,Townhouse,2,2,579
2024-10-01,Canning Vale,Townhouse,3,1,598
2024-10-01,Canning Vale,Townhouse,3,2,658
2024-10-01,Canning Vale,Townhouse,3,3,718
2024-10-01,Canning Vale,Townhouse,4,1,688
2024-10-01,Canning Vale,Townhouse,4,2,757
2024-10-01,Canning Vale,Townhouse,4,3,826
2024-10-01,Canning Vale,Townhouse,5,1,778
2024-10-01,Canning Vale,Townhouse,5,2,856
2024-10-01,Canning Vale,Townhouse,5,3,934
2024-10-01,Canning Vale,Apartment,1,1,375
2024-10-01,Canning Vale,Apartment,2,1,471
2024-10-01,Canning Vale,Apartment,2,2,518
2024-10-01,Canning Vale,Apartment,3,1,536
2024-10-01,Canning Vale,Apartment,3,2,589
2024-10-01,Canning Vale,Apartment,3,3,643
2025-01-01,Canning Vale,House,1,1,455
2025-01-01,Canning Vale,House,2,1,572
2025-01-01,Canning Vale,House,2,2,629
2025-01-01,Canning Vale,House,3,1,650
2025-01-01,Canning Vale,House,3,2,715
2025-01-01,Canning Vale,House,3,3,780
2025-01-01,Canning Vale,House,4,1,747
2025-01-01,Canning Vale,House,4,2,822
2025-01-01,Canning Vale,House,4,3,897
2025-01-01,Canning Vale,House,5,1,845
2025-01-01,Canning Vale,House,5,2,930
2025-01-01,Canning Vale,House,5,3,1014
2025-01-01,Canning Vale,Townhouse,1,1,432
2025-01-01,Canning Vale,Townhouse,2,1,543
2025-01-01,Canning Vale,Townhouse,2,2,598
2025-01-01,Canning Vale,Townhouse,3,1,618
2025-01-01,Canning Vale,Townhouse,3,2,679
2025-01-01,Canning Vale,Townhouse,3,3,741
2025-01-01,Canning Vale,Townhouse,4,1,710
2025-01-01,Canning Vale,Townhouse,4,2,781
2025-01-01,Canning Vale,Townhouse,4,3,852
2025-01-01,Canning Vale,Townhouse,5,1,803
2025-01-01,Canning Vale,Townhouse,5,2,883
2025-01-01,Canning Vale,Townhouse,5,3,963
2025-01-01,Canning Vale,Apartment,1,1,387
2025-01-01,Canning Vale,Apartment,2,1,486
2025-01-01,Canning Vale,Apartment,2,2,535
2025-01-01,Canning Vale,Apartment,3,1,552
2025-01-01,Canning Vale,Apartment,3,2,608
2025-01-01,Canning Vale,Apartment,3,3,663
2025-04-01,Canning Vale,House,1,1,469
2025-04-01,Canning Vale,House,2,1,590
2025-04-01,Canning Vale,House,2,2,649
2025-04-01,Canning Vale,House,3,1,670
2025-04-01,Canning Vale,House,3,2,737
2025-04-01,Canning Vale,House,3,3,804
2025-04-01,Canning Vale,House,4,1,770
2025-04-01,Canning Vale,House,4,2,848
2025-04-01,Canning Vale,House,4,3,925
2025-04-01,Canning Vale,House,5,1,871
2025-04-01,Canning Vale,House,5,2,958
2025-04-01,Canning Vale,House,5,3,1045
2025-04-01,Canning Vale,Townhouse,1,1,446
2025-04-01,Canning Vale,Townhouse,2,1,560
2025-04-01,Canning Vale,Townhouse,2,2,616
2025-04-01,Canning Vale,Townhouse,3,1,636
2025-04-01,Canning Vale,Townhouse,3,2,700
2025-04-01,Canning Vale,Townhouse,3,3,764
2025-04-01,Canning Vale,Townhouse,4,1,732
2025-04-01,Canning Vale,Townhouse,4,2,805
2025-04-01,Canning Vale,Townhouse,4,3,878
2025-04-01,Canning Vale,Townhouse,5,1,827
2025-04-01,Canning Vale,Townhouse,5,2,910
2025-04-01,Canning Vale,Townhouse,5,3,993
2025-04-01,Canning Vale,Apartment,1,1,399
2025-04-01,Canning Vale,Apartment,2,1,501
2025-04-01,Canning Vale,Apartment,2,2,551
2025-04-01,Canning Vale,Apartment,3,1,570
2025-04-01,Canning Vale,Apartment,3,2,626
2025-04-01,Canning Vale,Apartment,3,3,683
2025-07-01,Canning Vale,House,1,1,462
2025-07-01,Canning Vale,House,2,1,581
2025-07-01,Canning Vale,House,2,2,639
2025-07-01,Canning Vale,House,3,1,660
2025-07-01,Canning Vale,House,3,2,726
2025-07-01,Canning Vale,House,3,3,792
2025-07-01,Canning Vale,House,4,1,759
2025-07-01,Canning Vale,House,4,2,835
2025-07-01,Canning Vale,House,4,3,911
2025-07-01,Canning Vale,House,5,1,858
2025-07-01,Canning Vale,House,5,2,944
2025-07-01,Canning Vale,House,5,3,1030
2025-07-01,Canning Vale,Townhouse,1,1,439
2025-07-01,Canning Vale,Townhouse,2,1,552
2025-07-01,Canning Vale,Townhouse,2,2,607
2025-07-01,Canning Vale,Townhouse,3,1,627
2025-07-01,Canning Vale,Townhouse,3,2,690
2025-07-01,Canning Vale,Townhouse,3,3,752
2025-07-01,Canning Vale,Townhouse,4,1,721
2025-07-01,Canning Vale,Townhouse,4,2,793
2025-07-01,Canning Vale,Townhouse,4,3,865
2025-07-01,Canning Vale,Townhouse,5,1,815
2025-07-01,Canning Vale,Townhouse,5,2,897
2025-07-01,Canning Vale,Townhouse,5,3,978
2025-07-01,Canning Vale,Apartment,1,1,393
2025-07-01,Canning Vale,Apartment,2,1,494
2025-07-01,Canning Vale,Apartment,2,2,543
2025-07-01,Canning Vale,Apartment,3,1,561
2025-07-01,Canning Vale,Apartment,3,2,617
2025-07-01,Canning Vale,Apartment,3,3,673
2022-01-01,Joondalup,House,1,1,392
2022-01-01,Joondalup,House,2,1,493
2022-01-01,Joondalup,House,2,2,542
2022-01-01,Joondalup,House,3,1,560
2022-01-01,Joondalup,House,3,2,616
2022-01-01,Joondalup,House,3,3,672
2022-01-01,Joondalup,House,4,1,644
2022-01-01,Joondalup,House,4,2,708
2022-01-01,Joondalup,House,4,3,773
2022-01-01,Joondalup,House,5,1,728
2022-01-01,Joondalup,House,5,2,801
2022-01-01,Joondalup,House,5,3,874
2022-01-01,Joondalup,Townhouse,1,1,372
2022-01-01,Joondalup,Townhouse,2,1,468
2022-01-01,Joondalup,Townhouse,2,2,515
2022-01-01,Joondalup,Townhouse,3,1,532
2022-01-01,Joondalup,Townhouse,3,2,585
2022-01-01,Joondalup,Townhouse,3,3,638
2022-01-01,Joondalup,Townhouse,4,1,612
2022-01-01,Joondalup,Townhouse,4,2,673
2022-01-01,Joondalup,Townhouse,4,3,734
2022-01-01,Joondalup,Townhouse,5,1,692
2022-01-01,Joondalup,Townhouse,5,2,761
2022-01-01,Joondalup,Townhouse,5,3,830
2022-01-01,Joondalup,Apartment,1,1,333
2022-01-01,Joondalup,Apartment,2,1,419
2022-01-01,Joondalup,Apartment,2,2,461
2022-01-01,Joondalup,Apartment,3,1,476
2022-01-01,Joondalup,Apartment,3,2,524
2022-01-01,Joondalup,Apartment,3,3,571
2022-04-01,Joondalup,House,1,1,420
2022-04-01,Joondalup,House,2,1,528
2022-04-01,Joondalup,House,2,2,581
2022-04-01,Joondalup,House,3,1,600
2022-04-01,Joondalup,House,3,2,660
2022-04-01,Joondalup,House,3,3,720
2022-04-01,Joondalup,House,4,1,690
2022-04-01,Joondalup,House,4,2,759
2022-04-01,Joondalup,House,4,3,828
2022-04-01,Joondalup,House,5,1,780
2022-04-01,Joondalup,House,5,2,858
2022-04-01,Joondalup,House,5,3,936
2022-04-01,Joondalup,Townhouse,1,1,399
2022-04-01,Joondalup,Townhouse,2,1,502
2022-04-01,Joondalup,Townhouse,2,2,552
2022-04-01,Joondalup,Townhouse,3,1,570
2022-04-01,Joondalup,Townhouse,3,2,627
2022-04-01,Joondalup,Townhouse,3,3,684
2022-04-01,Joondalup,Townhouse,4,1,656
2022-04-01,Joondalup,Townhouse,4,2,721
2022-04-01,Joondalup,Townhouse,4,3,787
2022-04-01,Joondalup,Townhouse,5,1,741
2022-04-01,Joondalup,Townhouse,5,2,815
2022-04-01,Joondalup,Townhouse,5,3,889
2022-04-01,Joondalup,Apartment,1,1,357
2022-04-01,Joondalup,Apartment,2,1,449
2022-04-01,Joondalup,Apartment,2,2,494
2022-04-01,Joondalup,Apartment,3,1,510
2022-04-01,Joondalup,Apartment,3,2,561
2022-04-01,Joondalup,Apartment,3,3,612
2022-07-01,Joondalup,House,1,1,420
2022-07-01,Joondalup,House,2,1,528
2022-07-01,Joondalup,House,2,2,581
2022-07-01,Joondalup,House,3,1,600
2022-07-01,Joondalup,House,3,2,660
2022-07-01,Joondalup,House,3,3,720
2022-07-01,Joondalup,House,4,1,690
2022-07-01,Joondalup,House,4,2,759
2022-07-01,Joondalup,House,4,3,828
2022-07-01,Joondalup,House,5,1,780
2022-07-01,Joondalup,House,5,2,858
2022-07-01,Joondalup,House,5,3,936
2022-07-01,Joondalup,Townhouse,1,1,399
2022-07-01,Joondalup,Townhouse,2,1,502
2022-07-01,Joondalup,Townhouse,2,2,552
2022-07-01,Joondalup,Townhouse,3,1,570
2022-07-01,Joondalup,Townhouse,3,2,627
2022-07-01,Joondalup,Townhouse,3,3,684
2022-07-01,Joondalup,Townhouse,4,1,656
2022-07-01,Joondalup,Townhouse,4,2,721
2022-07-01,Joondalup,Townhouse,4,3,787
2022-07-01,Joondalup,Townhouse,5,1,741
2022-07-01,Joondalup,Townhouse,5,2,815
2022-07-01,Joondalup,Townhouse,5,3,889
2022-07-01,Joondalup,Apartment,1,1,357
2022-07-01,Joondalup,Apartment,2,1,449
2022-07-01,Joondalup,Apartment,2,2,494
2022-07-01,Joondalup,Apartment,3,1,510
2022-07-01,Joondalup,Apartment,3,2,561
2022-07-01,Joondalup,Apartment,3,3,612
2022-10-01,Joondalup,House,1,1,406
2022-10-01,Joondalup,House,2,1,510
2022-10-01,Joondalup,House,2,2,561
2022-10-01,Joondalup,House,3,1,580
2022-10-01,Joondalup,House,3,2,638
2022-10-01,Joondalup,House,3,3,696
2022-10-01,Joondalup,House,4,1,667
2022-10-01,Joondalup,House,4,2,734
2022-10-01,Joondalup,House,4,3,800
2022-10-01,Joondalup,House,5,1,754
2022-10-01,Joondalup,House,5,2,829
2022-10-01,Joondalup,House,5,3,905
2022-10-01,Joondalup,Townhouse,1,1,386
2022-10-01,Joondalup,Townhouse,2,1,485
2022-10-01,Joondalup,Townhouse,2,2,533
2022-10-01,Joondalup,Townhouse,3,1,551
2022-10-01,Joondalup,Townhouse,3,2,606
2022-10-01,Joondalup,Townhouse,3,3,661
2022-10-01,Joondalup,Townhouse,4,1,634
2022-10-01,Joondalup,Townhouse,4,2,697
2022-10-01,Joondalup,Townhouse,4,3,760
2022-10-01,Joondalup,Townhouse,5,1,716
2022-10-01,Joondalup,Townhouse,5,2,788
2022-10-01,Joondalup,Townhouse,5,3,860
2022-10-01,Joondalup,Apartment,1,1,345
2022-10-01,Joondalup,Apartment,2,1,434
2022-10-01,Joondalup,Apartment,2,2,477
2022-10-01,Joondalup,Apartment,3,1,493
2022-10-01,Joondalup,Apartment,3,2,542
2022-10-01,Joondalup,Apartment,3,3,592
2023-01-01,Joondalup,House,1,1,427
2023-01-01,Joondalup,House,2,1,537
2023-01-01,Joondalup,House,2,2,590
2023-01-01,Joondalup,House,3,1,610
2023-01-01,Joondalup,House,3,2,671
2023-01-01,Joondalup,House,3,3,732
2023-01-01,Joondalup,House,4,1,702
2023-01-01,Joondalup,House,4,2,772
2023-01-01,Joondalup,House,4,3,842
2023-01-01,Joondalup,House,5,1,793
2023-01-01,Joondalup,House,5,2,872
2023-01-01,Joondalup,House,5,3,952
2023-01-01,Joondalup,Townhouse,1,1,406
2023-01-01,Joondalup,Townhouse,2,1,510
2023-01-01,Joondalup,Townhouse,2,2,561
2023-01-01,Joondalup,Townhouse,3,1,580
2023-01-01,Joondalup,Townhouse,3,2,637
2023-01-01,Joondalup,Townhouse,3,3,695
2023-01-01,Joondalup,Townhouse,4,1,666
2023-01-01,Joondalup,Townhouse,4,2,733
2023-01-01,Joondalup,Townhouse,4,3,800
2023-01-01,Joondalup,Townhouse,5,1,753
2023-01-01,Joondalup,Townhouse,5,2,829
2023-01-01,Joondalup,Townhouse,5,3,904
2023-01-01,Joondalup,Apartment,1,1,363
2023-01-01,Joondalup,Apartment,2,1,456
2023-01-01,Joondalup,Apartment,2,2,502
2023-01-01,Joondalup,Apartment,3,1,518
2023-01-01,Joondalup,Apartment,3,2,570
2023-01-01,Joondalup,Apartment,3,3,622
2023-04-01,Joondalup,House,1,1,434
2023-04-01,Joondalup,House,2,1,546
2023-04-01,Joondalup,House,2,2,600
2023-04-01,Joondalup,House,3,1,620
2023-04-01,Joondalup,House,3,2,682
2023-04-01,Joondalup,House,3,3,744
2023-04-01,Joondalup,House,4,1,713
2023-04-01,Joondalup,House,4,2,784
2023-04-01,Joondalup,House,4,3,856
2023-04-01,Joondalup,House,5,1,806
2023-04-01,Joondalup,House,5,2,887
2023-04-01,Joondalup,House,5,3,967
2023-04-01,Joondalup,Townhouse,1,1,412
2023-04-01,Joondalup,Townhouse,2,1,518
2023-04-01,Joondalup,Townhouse,2,2,570
2023-04-01,Joondalup,Townhouse,3,1,589
2023-04-01,Joondalup,Townhouse,3,2,648
2023-04-01,Joondalup,Townhouse,3,3,707
2023-04-01,Joondalup,Townhouse,4,1,677
2023-04-01,Joondalup,Townhouse,4,2,745
2023-04-01,Joondalup,Townhouse,4,3,813
2023-04-01,Joondalup,Townhouse,5,1,766
2023-04-01,Joondalup,Townhouse,5,2,842
2023-04-01,Joondalup,Townhouse,5,3,919
2023-04-01,Joondalup,Apartment,1,1,369
2023-04-01,Joondalup,Apartment,2,1,464
2023-04-01,Joondalup,Apartment,2,2,510
2023-04-01,Joondalup,Apartment,3,1,527
2023-04-01,Joondalup,Apartment,3,2,580
2023-04-01,Joondalup,Apartment,3,3,632
2023-07-01,Joondalup,House,1,1,434
2023-07-01,Joondalup,House,2,1,546
2023-07-01,Joondalup,House,2,2,600
2023-07-01,Joondalup,House,3,1,620
2023-07-01,Joondalup,House,3,2,682
2023-07-01,Joondalup,House,3,3,744
2023-07-01,Joondalup,House,4,1,713
2023-07-01,Joondalup,House,4,2,784
2023-07-01,Joondalup,House,4,3,856
2023-07-01,Joondalup,House,5,1,806
2023-07-01,Joondalup,House,5,2,887
2023-07-01,Joondalup,House,5,3,967
2023-07-01,Joondalup,Townhouse,1,1,412
2023-07-01,Joondalup,Townhouse,2,1,518
2023-07-01,Joondalup,Townhouse,2,2,570
2023-07-01,Joondalup,Townhouse,3,1,589
2023-07-01,Joondalup,Townhouse,3,2,648
2023-07-01,Joondalup,Townhouse,3,3,707
2023-07-01,Joondalup,Townhouse,4,1,677
2023-07-01,Joondalup,Townhouse,4,2,745
2023-07-01,Joondalup,Townhouse,4,3,813
2023-07-01,Joondalup,Townhouse,5,1,766
2023-07-01,Joondalup,Townhouse,5,2,842
2023-07-01,Joondalup,Townhouse,5,3,919
2023-07-01,Joondalup,Apartment,1,1,369
2023-07-01,Joondalup,Apartment,2,1,464
2023-07-01,Joondalup,Apartment,2,2,510
2023-07-01,Joondalup,Apartment,3,1,527
2023-07-01,Joondalup,Apartment,3,2,580
2023-07-01,Joondalup,Apartment,3,3,632
2023-10-01,Joondalup,House,1,1,413
2023-10-01,Joondalup,House,2,1,519
2023-10-01,Joondalup,House,2,2,571
2023-10-01,Joondalup,House,3,1,590
2023-10-01,Joondalup,House,3,2,649
2023-10-01,Joondalup,House,3,3,708
2023-10-01,Joondalup,House,4,1,678
2023-10-01,Joondalup,House,4,2,746
2023-10-01,Joondalup,House,4,3,814
2023-10-01,Joondalup,House,5,1,767
2023-10-01,Joondalup,House,5,2,844
2023-10-01,Joondalup,House,5,3,920
2023-10-01,Joondalup,Townhouse,1,1,392
2023-10-01,Joondalup,Townhouse,2,1,493
2023-10-01,Joondalup,Townhouse,2,2,543
2023-10-01,Joondalup,Townhouse,3,1,560
2023-10-01,Joondalup,Townhouse,3,2,617
2023-10-01,Joondalup,Townhouse,3,3,673
2023-10-01,Joondalup,Townhouse,4,1,645
2023-10-01,Joondalup,Townhouse,4,2,709
2023-10-01,Joondalup,Townhouse,4,3,773
2023-10-01,Joondalup,Townhouse,5,1,729
2023-10-01,Joondalup,Townhouse,5,2,802
2023-10-01,Joondalup,Townhouse,5,3,874
2023-10-01,Joondalup,Apartment,1,1,351
2023-10-01,Joondalup,Apartment,2,1,441
2023-10-01,Joondalup,Apartment,2,2,485
2023-10-01,Joondalup,Apartment,3,1,502
2023-10-01,Joondalup,Apartment,3,2,552
2023-10-01,Joondalup,Apartment,3,3,602
2024-01-01,Joondalup,House,1,1,420
2024-01-01,Joondalup,House,2,1,528
2024-01-01,Joondalup,House,2,2,581
